tmdb_id,title,release_year,genres,overview,keywords,country,revenue_usd,vote_count,in_top_k_by_revenue,is_period_piece,signals_used,setting_start_year,setting_end_year,setting_decade,year_gap,era_hits,setting_type,setting_confidence,sources_used
1396,Mirror,1975,"['Drama', 'History']","A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.","['dreams', 'wind', 'poetry', 'world war ii', 'cigarette', 'field', 'spanish civil war (1936-39)', 'nostalgia', 'forest', 'terminal illness', 'flashback', 'dying man', 'avant-garde', 'illness', 'childhood', 'post world war ii', 'dream sequence', 'newsreel footage', 'nostalgic', 'reflection', 'poetry recitation', 'russian history', 'sepia color', 'historical drama', 'memoirs', '1940s', '1960s', 'non-narrative', 'somber', 'self reflection', '1930s', 'reflective', 'portrait of an artist', 'dreamlike', 'russia', 'soviet union history', 'memories', 'stream of consciousness', 'existentialist', '20th century', 'experimental film', 'pre war soviet union', 'russian poetry', 'nonlinear narrative', 'voice-over', 'nostalgic memory', 'biographical drama', 'the great patriotic war', 'dying poet']",['SU'],124367,1031,True,True,"['genre_period', 'keyword_period']",,,,,[],unknown,0.3,"['overview', 'keywords']"
4985,The Longest Yard,1974,"['Comedy', 'Drama', 'Crime']","A football player-turned-convict organizes a team of inmates to play against a team of prison guards. His dilemma is that the warden asks him to throw the game in return for an early release, but he is also concerned about the inmates' lack of self-esteem.","['prison', 'sports', 'american football', 'georgia', 'quarterback', 'palm beach']",['US'],43008075,307,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
4990,Hustle,1975,"['Crime', 'Thriller']","The body of teenager Gloria Hollinger is found dead on a Los Angeles beach, and Lt. Phil Gaines is in charge of the investigation. Gaines learns that the girl, a stripper and prostitute, committed suicide, but he ignores the connection between her and a powerful mob lawyer, Leo Sellers. Hollinger's father, however, is not satisfied with Gaines's results, and attempts to investigate the case on his own.","['suicide', 'prostitute', 'beach', 'police', 'hostage', 'detective', 'murder']",['US'],10390000,64,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
35711,Cooley High,1975,"['Comedy', 'Drama', 'Romance']","In the mid-1960s, a group of high school friends who live on the Near North Side of Chicago enjoy life to the fullest...parties, hanging out, meeting new friends. Then life changes for two of the guys when they are falsely arrested in connection with stealing a Cadillac. We follow their lives through to the dramatic end of high school.","['chicago, illinois', 'high school', 'cadillac', 'coming of age', 'friends', 'playful', 'introspective', 'dramatic', 'admiring', 'celebratory', 'comforting', 'joyful', 'optimistic', 'powerful']",['US'],13000000,65,True,False,['decade_phrase'],1960.0,1969.0,1960s,15.0,[],past,0.9,"['overview', 'keywords']"
10112,The Aristocats,1970,"['Animation', 'Comedy', 'Family', 'Adventure']","When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.","['paris, france', 'return', 'butler', 'cartoon', 'villain', 'suspension', 'inheritance', 'cartoon cat', 'kitten', '1910s', 'greedy', 'cartoon animal', 'cartoon goose']",['US'],191000000,5243,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
389,12 Angry Men,1957,['Drama'],"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.","['death penalty', 'anonymity', 'court case', 'judge', 'jurors', 'innocence', 'witness', 'knife', 'matter of life and death', 'based on play or musical', 'trial', 'murder', 'debate', 'capital punishment', 'black and white', 'courtroom', 'courtroom drama']",['US'],4360000,9494,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
19333,Terror of Mechagodzilla,1975,"['Science Fiction', 'Action', 'Drama']","A submarine expedition to salvage the remains of Mechagodzilla is thwarted by a massive dinosaur named Titanosaurus. An Interpol investigation leads biologist Ichinose to uncover the work of Dr. Mafune and his mysterious daughter Katsura. Aligned with the Black Hole Aliens, Katsura's life becomes entwined with the resurrected machine.","['mind control', 'submarine', 'self sacrifice', 'mad scientist', 'mechagodzilla', 'alien', 'dinosaur', 'alien invasion', 'kaiju', 'invasion of earth', 'female cyborg', 'complex', 'godzilla', 'suicide by gun', 'understated', 'tokusatsu']",['JP'],970000,231,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
19336,Godzilla vs. Gigan,1972,"['Action', 'Adventure', 'Science Fiction']","Manga artist Gengo Odaka lands a job with the World Children's Land amusement park only to become suspicious of the organization when a garbled message is discovered on tapes. As Gengo and his team investigate, Godzilla and Anguirus quickly decipher the message and begin their own plan of action.","['japan', 'peace', 'giant monster', 'cockroach', 'sequel', 'alien invasion', 'amusement park', 'theme park', 'gojira', 'kaiju', 'tag team', 'anguirus', 'monster island', 'king ghidorah', 'godzilla', 'manga artist', 'manga', 'tokusatsu']",['JP'],1780000,214,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
20873,The Diamond Arm,1969,"['Adventure', 'Comedy', 'Crime']","A diamond smuggling operation goes wrong when an ordinary Soviet citizen becomes unwittingly involved, and the criminals are forced to court him to retrieve their diamonds.","['husband wife relationship', 'smuggling (contraband)', 'undercover agent', 'espionage', 'seduction', 'police station', 'broken arm', 'dream sequence', 'arm injury', 'hilarious', 'comforting']",['SU'],2258,306,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
31121,Shampoo,1975,"['Comedy', 'Drama']",A Beverly Hills hairdresser runs around town on the eve of the 1968 presidential election trying to make heads or tails of his financial and romantic entanglements. His attempts to gather the money to open his own salon are continually side-tracked by the distractions presented by his many lovers.,"['hairdresser', 'presidential election', 'los angeles, california', 'beverly hills', 'sex comedy', '1960s', 'cheerful']",['US'],60000000,225,True,False,[],1968.0,1968.0,1960s,7.0,[],past,0.9,"['overview', 'keywords']"
103314,Hit!,1973,"['Drama', 'Action', 'Crime']",A federal agent whose daughter dies of a heroin overdose is determined to destroy the drug ring that supplied her. He recruits various people whose lives have been torn apart by the drug trade and trains them. Then they all leave for France to track down and destroy the ring.,"['daughter', 'revenge', 'murder', 'blaxploitation cinema', 'drugs']",['US'],80103,24,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
41876,The Damned,1969,"['Drama', 'History']","In the early days of Nazi Germany, a powerful noble family must adjust to life under the new dictatorship regime.","['nazi', 'poison', 'orgy', 'opportunist', 'family relationships', 'industrialist', 'murder', 'male homosexuality', 'cross dressing', 'pedophile', 'gestapo', 'incest', 'lgbt', 'third reich (iii reich 1933-45)', 'decadence', 'debauchery', 'aryan', 'weimar, germany', '1930s', 'child suicide', 'wealthy family', 'sexual deviants', 'power madness', 'mother son relationship', 'pre-war', 'political purge', 'nazi germany', 'political opposition', 'weimar republic', 'lust for power']","['DE', 'IT']",5000000,220,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
10648,Magnum Force,1973,"['Drama', 'Crime', 'Action']","""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them.","['uniform', 'san francisco, california', 'arbitrary law', 'investigation', 'inspector', 'vigilante', 'bad cop', 'police corruption', 'police vigilantism', 'revolver', 'motorcycle cop', 'death squads']",['US'],39768000,1131,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
401306,The Seventh Company Has Been Found,1975,"['Comedy', 'War']",The second part of the Seventh Company adventures.,"['world war ii', 'prisoner of war']",['FR'],0,301,True,True,"['genre_period', 'keyword_period']",,,,,[],unknown,0.3,"['overview', 'keywords']"
27554,The Panic in Needle Park,1971,"['Drama', 'Romance', 'Crime']","A stark portrayal of life among a group of heroin addicts who hang out in Needle Park in New York City. Played against this setting is a low-key love story between Bobby, a young addict and small-time hustler, and Helen, a homeless girl who finds in her relationship with Bobby the stability she craves.","['drug addiction', 'love', 'betrayal', 'death of pet', 'needle']",['US'],2197000,349,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
446884,Jessi's Girls,1975,['Western'],A young Mormon couple is attacked by a bunch of outlaws. They kill the man and the woman is raped several times and left for dead in the desert. With the last ounce of her strength she gets to the hut of an old hermit who nurses her back to health and teaches her how to shoot. The woman then frees three female criminals and seeks vengeance on the outlaws.,"['rape', 'outlaw', 'revenge', 'mormon']",['US'],0,17,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
11686,Love and Death,1975,['Comedy'],"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.","['napoleon bonaparte', 'duel', 'execution', 'napoleonic wars', 'wheat', '19th century', 'anarchic comedy']",['US'],20173742,938,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
80296,Forbidden Love Game,1975,"['Comedy', 'Crime', 'Drama']","The film begins with a school teacher bidding farewell to his students, who are leaving for the summer. As he is heading home he notices two of his students are hitch-hiking and picks them up. He invites them over for dinner and lodging, which they accept.. The majority of the film from this point on is set at the mansion, where the two students turn from guests to prisoners under the teacher's command.","['kidnapping', 'torture', 'domination']",['ES'],240775,17,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
433,Mary Poppins,1964,"['Comedy', 'Family', 'Fantasy']","Mr Banks is looking for a nanny for his two mischievous children and comes across Mary Poppins, an angelic nanny. She not only brings a change in their lives but also spreads happiness.","['london, england', 'sibling relationship', 'based on novel or book', 'parent child relationship', 'magic', 'nanny', 'musical', 'family', 'kite flying', 'live action and animation', '1910s', 'chimney sweep', 'suffragettes', 'wonder', 'lighthearted', 'joyous', 'adoring', 'awestruck', 'cheerful', 'joyful', 'optimistic', 'sympathetic', 'vibrant']",['US'],103100000,4861,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
9652,The Passenger,1975,"['Drama', 'Mystery', 'Thriller']","David Locke is a world-weary American journalist who has been sent to cover a conflict in northern Africa, but he makes little progress with the story. When he discovers the body of a stranger who looks similar to him, Locke assumes the dead man's identity. However, he soon finds out that the man was an arms dealer, leading Locke into dangerous situations. Aided by a beautiful woman, Locke attempts to avoid both the police and criminals out to get him.","['hotel', 'journalist', 'london, england', 'barcelona, spain', 'africa', 'war correspondent', 'identity', 'munich, germany', 'passport', 'europe', 'truck', 'reporter', 'desert', 'guide', 'identity swap', 'republic of chad', 'african revolutionaries', 'gaudi']",['IT'],768744,526,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
208309,Hotel Pacific,1975,['Drama'],"Set in the early 1930s, a young man finds a job as a dishwasher in a hotel and quickly works his way up the ladder. Loosely based on the novel by Henryk Worcell.","['hotel', 'based on novel or book', 'coming of age', 'employment']",['PL'],0,22,True,False,['decade_phrase'],1930.0,1939.0,1930s,45.0,[],past,0.9,"['overview', 'keywords']"
40374,Breezy,1973,"['Drama', 'Romance']","A free-spirited young woman, Breezy, hitches a ride with an aging real estate salesman, Frank. Sensing that she just wants to use him he tries to have nothing to do with her. She's not that easy to shake, however, and over time a bond forms between them.","['small town', 'beach', 'hippie', '1970s', 'one-night stand', 'older man younger woman relationship', 'teenage rebellion', 'little girl lost', 'age-gap relationship']",['US'],200000,140,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
31671,Breakout,1975,"['Action', 'Adventure', 'Thriller']","A bush pilot is hired for $50,000 to go to Mexico to free an innocent prisoner.","['prison', 'helicopter', 'mexico', 'escape', 'pilot', 'wrongful imprisonment', 'false accusations', 'corrupt official', 'man in drag', 'trying to escape', 'escape attempt', 'rescue operation']",['US'],16000000,102,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
